Sentiment,Review
Positief,"My procedure went well. It took 2-3 hours before my legs got any better and I felt almost dizzy again. They brought this facility in for me! The nurse were kind, gentle and listened. I may be rude or rude, but I thought she was caring and encouraging. It took a while for this to come to the fore. I will definitely be going to this facility again for the best!!"
Positief,My procedure went well. The medicine was very consistent and clean. Just wish there were a procedure!!!!!!!!!
Positief,Surgery and Dr Yang Yang were both in great spirits and very sensitive and supportive in the recovery. My husband has recovered well and his recovery is continuing!!
Positief,"Surgery and Dr Yang were so helpful and friendly! I was reassured that I did not have a high blood pressure, which led to a number on my high-end preop heart monitoring. They also caused an 8 hour wait for my surgery because some of my medications might not meet their current level! I would like to thank the Nurses, the Doctor, the cardiology staff, The Doctor on Tuesday night, the 3rd floor receptionist, The Nurses and all the staff who cared for me during my stay especially Jessica and her amazing nurse."
Positief,Surgery and Dr Yang made a great recovery. The only thing I had on my transplant bed was an egg infestation. I would like to see a monitoring group on site to ensure that I don't have any problems.
Positief,Surgery and Dr Yang were so helpful!! The entire team was very thorough and professional!!!! Highly recommend these hospitals!!!
Positief,"Surgery and Dr Yang felt that she seemed ok. Her heart rate improved in under 5 minutes. The Doctor felt relieved and went over to take her IV. When 4 hours had past Doctor Yang found out that she had died. The ECT team had been trying to save her life for months, but could not find a single person sympathetic to her cause. Today, they are once again united in trying to save her life."
Positief,Surgery and Dr Yang were so kind and thoughtful. Their care and instructions were as clear as they could be. Overall experience was not too bad since I had stomach pains that ended the evening.
Positief,"Super compassion and caring for you every step of the way. From the pre-op nurse to the nurses in the resident care the staff on the 6th floor are top notch. From the tech support to the post surgery nurse the entire staff has it all: heart rate and pulse monitors, MRI, EKG, IV and more. You get the idea. From the tech support to the tech staff in the ER to scheduling and follow up visits, everything is top notch. I highly recommend The Hospital."
Positief,Super compassion and caring attitude make this experience as smooth and comfortable as it can possibly be. Just a few questions! Thanks everyone for taking the stress away!
Positief,Super compassion and caring staff led us to our room and the best care was given. The surgeons went above and beyond to ensure that we had the best surgery taking place. Thank you all for helping us bring life into this world
Positief,"Super compassion and caring staff give you the answers you need. They will explain everything from time to time and give you the best medical care you'll ever have. They're compassionate, analytical, professional, helpful, and transparent with your care. We feel like family every time someone listens!"
Positief,Super compassion and caring staff made making this process as smooth and efficient as possible
Positief,Super compassion and caring on the road. It made the journey an easy one. I stayed overnight with my girlfriend and we went from feeling rough on our first night in the hospital to feeling more comfortable the following morning. It was calming to know someone cared about me.
Positief,"The Hospital Exceeded my Expectations & was Highly Enjoying! I Had My 3rd Doctor on Friday Jan the 14th 2017 & he arrived very quickly & took my wellbeing into his own hands with a smile on his face. Dr Evans was efficient, efficient & sensitive every step of the way. My Surgery took more than a minute & the Doctor was on time & able to assist me with any major issues. Dr Ford was very helpful & detailed with me & took his time with me. My Expectations were very good & I was satisfied with my Expectations. The Hospital is also an excellent aid & support center."
Positief,"The Hospital Exceeded my Expectations! They were Awesome The hospital is A must visit! Doctor, Nurse Practitioner, Doctor all treated my Expectations with the the best care possible. And I must say, the patient registration process took me 1-2 hours. You cannot go wrong with this hospital. If you are in need of medical aid, this hospital is right next door! The food was good too! I would highly recommend The Hospital for your medical needs."
Positief,"The Hospital Exceeded my Expectations! Highly recommend this hospital! 2.5 Stars’s for the nurses and techs, especially for helping me with breathing issues which can be difficult especially during rush hour when other workers are in the room. Highly recommended this hospital!"
Positief,The Hospital Exceeded my Expectations. I was very impressed with this facility and the surgical team. I am an IVF resident and the quality of care was superior to any other facility out there. The Doctor and the team listened and decided what to make of my situation.
Positief,"The Hospital Exceeded my Expectations. I got very sick in November and December and had surgery on Jan. 4, 11, 2014. Since then I have had exceptional care and supportive care from the Hospital. People such as The Doctor, nurse Practitioner, Doctor Ramirez and other staff consistently make it a safe and secure experience. I appreciate the team and commitment that each of their care has received."
Positief,The Hospital Exceeded my Expectations. I Was Here For 4 Months At The Hospital. Doctor was Awesome!! May Of May Was The Best Date Ever. I Was During The Surgery. I Had The Best Mother & Child Care.
Positief,Being in need of care and can communicate with staff easily and easily. The staff at The Hospital are top notch. The nurse who treats me and her wonderful team are top notch as well. The Doctor is an amazing Doctor with a long history of caring for his patients. Thank you to all the nursing staff who showed love and patience while I was away for The Hospital!!
Positief,"Being in need of care, comfort, and support can always be overwhelming. The hospice and tech staff are always compassionate, friendly, and informative. Thank you for all that you do!"
Positief,"Being in need of care or if you are transgender are encouraged to visit Wegmans or The Hospital. Expecting physical, emotional and emotional support is priceless. The Doctors, nurses, PET concordinators, physical therapists and other staff are incredible. The facility even has a kitchen that you can make a beautiful breakfast in. You have the perfect spot for your evening of rest or recovery. The facility is also perfect for a weekend stay or during the week."
Positief,"Being in need of care is one of the most difficult things a person can possibly experience. It feels like you're being held hostage or being held with physical, emotional or even sexual violence. The best nurse I have ever had was Sarah Millar. She took her time with me and never gave up. If you don't have her number, ask. You are allowed to come in here anytime you want. She's warm, caring, patient-centered and always treating you with respect and dignity. And if you need help, she shows no mercy and answers wherever you need her to go. I highly recommend Sarah."
Positief,"Being in need of care are more common than you may think. From being admitted for operating an operating room epilepsy center to the days you were admitted for epilepsy treatment or recovery, there are truly incredible people and places to meet them. Getting information and a sense of where you are going each week is just a great feeling. I feel lucky to have so many supportive and knowledgeable people of all different medical disciplines helping me bring life into this world."
Positief,Being in need of care are critical to your well-being and quality of life. The Hospital is the only organization that can treat you with the best care and compassion. The care that you receive is always very positive and genuine.
Positief,"I have been inpatient for over 10 years. I have been inpatient for almost 20 years. I love the healthcare. Every nurse, doctor, technician, nurse post op or receptionist consistently treats me with respect, dignity, and care. The hospital is so efficient and transparent. To say the least, the parking lot and hospital showers are top notch. Definitely recommend."
Positief,"I have been inpatient at The Hospital for 12 years and since the hospital moved in in 2005, I cannot express the level of commitment and care the staff has received. The caring staff and doctors are always on the lookout for encouraging results and positive vibes. The Hospital is also a true testing hospital and each day takes a little extra to deliver on the journey. It is my goal to ensure that my recovery is thorough, pain free, and enjoyable for those in need. Thank you for making a truly positive difference to the better angels of our nature."
Positief,"I have been inpatient 6 times and I have NEVER had a match that match this hospital. Cory Doctor, Mariah Carey, Kristen Wiig, Jessica Chastain or Kristen Bell were anywhere close to winning this award. I feel like it was my fault that I didn't have enough breathing room or food on the 8th floor for just 2. They kept on putting food on the 12th floor until after 8 pm. It took over an hour before they got all the food on time, so there are always going to be times where the food is not always good. The doctors that I have have have been to don t amount to high echelons as they are slow to diagnose, followed by the nurses and nurses that make a diagnosis"
Positief,"I have been inpatient and recovery team appointments on a daily basis for more than twenty years. As a resident, I love it when people tell me their happy-go-lucky stories of incredible care. For those patients who don't understand the difference between a good recovery team & an ER, I will show you what I mean. The inter-Departmental team spirit and commitment to patient care make this facility a great place to be. The staff is always friendly, encouraging, and informative. Thank you so much to Dr. Hartman for helping make my recovery possible. I cannot express the incredible ease with which I could communicate with my doctor, nurse, and all of the other wonderful staff at this facility."
Positief,"I have been inpatient for more than 6 years now and my care at the Florida Hospital is top notch. I had a gorgeous physical therapist, RN, and a whole team from their team to guide me through this transition. Everyone throughout the hospital was so professional, patient-oriented, and compassionate. I couldn’t have any more compliment."
Positief,Overall experience has been good. My first supervisor was wonderful. He’s the worst I have ever been to’m’m’t myself. My tests were horrible. My discharge papers were too short to explain. And no one from the medical team seemed to care. I left because of an irritable bowel syndrome that causes cramps.’s was excellent. Highly recommended!!
Negatief,Overall experience has been pleasant but the staff rudely told me to shut up and leave no one there so I went to the ambulance and there was nothing. Called the med station and they denied my medicine so I had to wait 17mins for a doctor to come and take my medications. No one came. Two lines were ajar. Asked for medicine while waiting for my MRI. No one came. Was told I had to leave and wait 20mins for results. Took my medicine and walked away. Dont want any of my family members to know what's happened to me. Worst patient I have EVER had!! Disgusting!
Positief,"Overall experience has been good. The staff was great. The Nursing assistants did a fantastic job. Nurses were nice, helpful, and kind. The food and drink was ok. The service place was terrible outside. Parking lots were very bad. Parking lots that were nice and clean were not. Parking was at a bad location. Parking lots with signs that say NO PARKING ARE A NO CHILD EACH. Parking lots with no front lot is not A LOT. Parking lot number was A LOT and people were coming in to check out after being told NO PARKING ARE A NO CHILD EACH. Parking lots with no parking lot like that. Parking lot I know with no front lot is A LOT. Don't come here unless you are"
Negatief,Overall experience has been ok. At one point I was ordered to wait more than an hour for service to be made. Then waited over an hour for someone to bring me food and drink. I didn’t know it at the time. When I finally did arrive just before noon I was told I had to eat AND leave before noon. Total disregard for people’t communication. Total disregard for patients. Had lunch AND dinner. No questions asked for an answer. Asked for notes before leaving. No one to answer questions. Sat there for over an hour trying to find out what was going on with me. Then walked out of the room with no questions asked. Literally walked right away trying to find out what was going on with me.
Negatief,Overall experience has been good. Where else can I go for a high tech medical experience? From Aetna to McDonald's where I have visited more once or twice. It’s an awful experience from both a medical and a nursing point of view. But the transport system here is terrible the service is awful. The worst transport experience I have come away from so far is from taking the inflatable kidney bag which is literally the worst thing that can happen to you.
Negatief,"Overall experience has been positive. People who have worked here, been here for over a decade, can attest that the location itself is very nice. There are a few busy areas but most of the rest of the business is hand-ricked on each floor because of a parking issue. A few people have even been yelled at to leave. I know it’s frustrating because of the large number of people who are trying to get in but aren’t getting far because of a heavy line. After a few minutes of getting yelled at the other way, I think the line is getting long again. My experience here is a step in the wrong direction. The food is terrible. The chicken fried rice was terrible. The veggie tenders"
Negatief,"If you are admitted to this hospital due to a bleeding disorder or are experiencing dizziness within an hour of surgery, there are a few options available to you. You can call the RN (Public Health Network) within an hour, or the RN's office within an hour, or the hospital itself. I've seen this hospital three times, both times they attempted to keep me in the dark about the operation as everyone else got in touch. It took 3 shifts to be notified and once they did it, the surgery was complete! During the hour shift the RN told me that I would have to wait 30 minutes to an hour for the MRI. That was a lie. During the hour shift the RN told me I had 36 hours to wait. She"
Negatief,"If you are admitted it’s the worst thing that can happen to you. They treat you like crap! They repeatedly lie to you, cheat, scare you and then send you to unnecessary therapists to get more information to cope with the emotional and mental issues at the same time. I know these people aren’t angels and can’t speak for everyone involved. However,. It’s also beyond disgusting that they allow a staff member to lie about his care and discharge without proper due process and due process of law for them to do so while they treat each and every one of their patients extremely poorly. I know I will not be served food nor drink nor medicine! Discharge paperwork takes 45 minutes or more, and is still"
Positief,"If you are admitted to the hospital, they can take a day or more to arrive at least 3 times for an MRI or CT scan, due to the heavy workload the surgery entails:"
Negatief,"If you are admitted to this hospital with an ills infection,’tremor, you are in for a horrible experience.’there are NO nurse's notes or instructions for how to prepare for the surgery.’there is NO list of pre-surgery snacks or snacks to be taken.’there is NEVER a doctor's card with you to check you at the hospital unless you request it. You are charged $50 for the surgery (not the medical) and another $500 for the pre-surgery prepayment. The hospital did not return my e-mail or phone calls regarding this incident. Discharge instructions are not included."
Positief,"If you are admitted to this hospital, chances are, the only time you'll be admitted will probably be the evening before surgery, which means you have to be up for a test at around 9.30 pm at the University of Florida campus (10:30 pm at the hospital) to get a diagnosis of my gallbladder/vessel working correctly. I made a point of stating that I still had hope that surgery would be possible by noon and that I could rest assured that I wouldn't be admitted to a CT lab until around noon. Why bother with the night shift when you can just shift work out the morning of the exam! Once again, I find it ironic that Florida is a place of great health, with multiple hospitals and colleges"
Positief,"If you are admitted to the AARP hospital, you should get checked out in the hallway. You should not have your hands up or your face disfigured. Once you are seen you should be moved to the emergency room. There you will likely never be seen again because your loved one was taken to the hospital. If possible a letter from the hospital explaining their action is required to be sent. People who visit AARP often say they are trying to find a way to pay their bill but most people are almost never able to find out what's actually going on."
Negatief,"My dad's doctor was wonderful. He made it so easy to get my diagnosis and is able to answer any questions I have. I live in the Bronx and was recently moved to a different hospital, This Hospital was horrible. It’s actually a good thing because I didn’t make it in time for surgery. Surgery was fast coming and I was only an hour and a half into my stay. The nurse who assigned me to this hospital is a disgrace and should be removed from this field. When I gave birth, my IV came out the wrong way and then came out the wrong way the second time. I know I didn’t know then what I am about to get into. It’s been over a week"
Positief,"My dad's doctor was great but the Nurse The Hospital couldn’t find me a needle to have in my hand. I needed IV f’ng from a vein in my arm and couldn’t get it seen because it wasn’t clear what was amiss (potentially life threatening). So the Hospital would only give me an injection (informational) and the IV wouldn’t deliver the medicine until I got to 60. Then the forensics team would wait over an hour or two until they finally decided I needed a new needle. And then finally, finally CT and MRI could’t find anything that ended up helping! It’s a horrible situation!"
Negatief,My dad's doctor was great. But there were a lot of scheduling and scheduling violations at The Hospital after he arrived. The parking lot was terrible even compared to other hospitals. Parking Lot was empty and the line for ER was long. Patients were almost always seen in the morning and evening except for noon service. The only reason to see my father was because his father was out on a limb with a heart condition. My dad was just trying to get more blood work done. Not enough being needed to start the infusions just yet. Day Care I talked to at night was almost as bad as day care. Staff was horrible which I don't think is an accident. Parking Lot was empty and the line for ER was long. Day Care I talked
Positief,"My dad's doctor was great. I had a serious infection and needed surgery to remove a vein that leads from the gallbladder. The gallbladder is the third part of the arm that you have in the body. This leads up to the penis from where it meets the kidney in the vein. It takes three rounds of antibiotics, one for each penicillin set off, and each time three antibiotics are not effective. Then, each time, the infection recurs, and the gallbladder gets damaged again. Surgery to remove the vein finally fixed it this time,’s success. A huge thank you from the hospice nurse for testing positive for gonorrhea. You can see my chart here It turns out the test didn"
Positief,My dad's doctor was wonderful too’
Positief,"My dad's doctor was outstanding. Nurse Allyson was excellent, too. I do not think this is a joke. Nurses need a team but are trained for this job. And when a hospital needs a replacement for their patients nurses are often the last to be called. Nurses are just that — rude."
Negatief,"The service was horrible. I ended up at the restroom after 3 pm getting the flu shot and never even getting the xray. The medicine cabinet was empty. Not one single infusion was given to me. There was even a single cup of fruit juice in my hand. Only a cup of Dr. Mariah's. I am very disappointed with the whole situation. I waited 3 hours to be greeted by techs who werent even aware I was there waiting for them, when in actual fact I waited over an hour and they did not even bother to come."
Negatief,"The service was horrible. I had my shift transferred to this department after being admitted to have stomach pain. I had to be seen at least 3 times, once before I was transferred and once after that before I was transferred. I had to remove my testicles from my lumbar and a xray revealed nothing. It was only after I told my doctor I was going to lie about it that I was told the xray was empty. Then the follow up xray didn’t work after I wrote a follow up e-mail to say my results had been negative. Very disappointing. I had a 5 star rating from the health ministry for the check up. Don’t this office lie about the poor work they do? I"
Negatief,The service was horrible. My wife needed a CT scan to see what was happening to her arm. After waiting over a week for the scheduled CT scan since it was midnight the patient moved to the 12th floor which is much better since they had a bedtime feature. During the course of the month since then my wife has had multiple surgeries and multiple discharge papers that contradict each other and show that she was still experiencing excruciating pain. After seeing the doctor I still refuse to give up hope that something good will come out of this. My wife even took to the AFIB to find out that there was actually a way to bypass the CT scan.
Neutraal,The service was horrible. Urgent service to come in and there was not one doctor nor nurse with us to speak to us. My IV line was completely empty and I had to have a IV in my hand. Called 1 time after getting a text and asked for directions. Didn’t know what was going on so called for 9 people in total. Urgent service to start again. Called a different hospital 3 time to find out no one was there. Called 5 different ones to find out they didn’t care. Called again and asked for a nurse to come and tell her nothing. Called again and got asked for a refill. Called again and had no one. Took 30 minutes to go over email. Called again and told
Negatief,The service was horrible. The doctor I was getting into was very rude and made a point of insulting me before getting into my car. Had me take medication and put me at ease for 5 straight hours which was extremely frustrating. Then the bad doctor came along and came right out and took my medication. Didn't bother allowing me to remove any medication at first. Only admitted me for an IV in my arm and ordered me to have a cup of tea with me. After that I had to have my own IV in my arm and lie on my bed for hours trying to get my CT results. This made me want to know that I'm not going to have to pay for another visit because I know what I'm agreeing. Very disappointing that I can
Negatief,"The service was horrible. I was brought to an area with a large open lot and greeted by a nurse (I guess I was supposed to just step out of the way when the nurse came). I was then moved out to the hallway with the nurse sitting next to me. I was almost completely ignored, almost all being ignored in the hallway with the nurse. Once I got to the bed I was in, I was greeted by The doctor. He proceeded to tell me that my blood tests were negative and that he wishes he could have checked me more often to make sure I was not dehydrated. All for another $800. Horrible service at a small hospital!"
Negatief,"My friend is in a hospital for pneumonia and we were supposed to get checked out at 3:00 in the evening, they didn’t open the door at 4:00. Then they started calling and threatening violence when we finally did arrive. They even started threatening to call my mother to help! I want my child to stay home from this hospital if they bring these horrible, sick people into this country."
Negatief,"My friend is in the hospital after being hit by a car. Hospital staff at the time were wonderful but rude, did not listen to us and would not do otherwise. Hospital is far from well run and I've experienced this before where staff at one of their hospitals went missing for three years, my friend was sitting in that hospital. Was advised that I was in bad health and would have to get medical attention, went to the bathroom and then left after the service was over Not impressed. Called and waited over an hour for a one hour reception time on my son's room floor so that I could talk to him via phone. The operator told me to wait over an hour with no reception. The next operator said the service was over. They told"
Negatief,"My friend is in a large hospital, and they treat us so well we forget to step out of our car and get a drink in front of us. Why should I care? The staff is rude, takes too long to complete a step or even turns away at an inconvenient time. Ridiculous customer service. Had to go to an IV test, and now they treat me so badly they refuse to let me have another drink. What the HELL? Staff here is literally asking me questions that I refuse to answer. This is the worst hospital I've been to in over a decade. My friend has an epilepsy, and they cannot process my epilepsy at this time. The only service they can deliver right now is an MRI. I want to see"
Negatief,"My friend is in hospice and has been in cardiac arrest for almost 20 days. There have been multiple calls to 911 from people who say they are coming in that they are at this hospital from multiple locations across the country. All calling for cardiac arrest, and no one coming back. This hospital is far from beautiful and needs more people. Disgusting! Not to mention rude!"
Positief,My friend is in the hospital here and in the ICU for the hemorrhoids and a blood test has been sent out. No one has taken their medication and they haven’t answered any calls. Why don’t we get a daily send out request for every visit? Why aren’t we getting a daily daily update on what is going on?
Negatief,"My friend is in this hospital for post-traumatic stress due to surgery to remove a brain tumor in his right arm, which he'll need after recovering from surgery. Surgery to remove the tumor is scheduled for May 19, 2024. The hospital is trying to find additional patients for removal of the tumor, but some of them are calling for additional teams."
Positief,"Great clinicians and nurses. Highly recommended!! Went to the doctor to have a thrombosis check my jugular and lumbar ablation. It took almost 4 hours, 45 minutes and 20 minutes on Friday morning for surgery. After 24 hours I still had a huge red line in my jugular. I can't even fathom why a thrombosis check was needed. It’s mind shattering how fast the medical staff went. Wasn’t able to reach my OB/GYN yet, so far. Hospital staff was extremely helpful. They even went on a 3 day pre-surgery CT run to check my jugular. All in all the hospital was fine’t. I highly recommended The Hospital"
Negatief,Great clinicians and nurses. Only complaint was the service given to the younger son - not younger (20). Very disappointing!
Positief,"Great clinicians and nurses. The hospice is the worst place to die. I would never go to there again. Care never came because they checked me first. My 2nd night, someone came to check me but the nurse came, told her he didn’t have time to do so, called for an ambulance and left. Hospital staff never even bothered to check me before bed time. After a short walk around the room they moved on all to the next bed. After hearing that my room was ok, transferred to another room, dont remember the reason why."
Positief,"Great clinicians and nurses. Had my younger sister go to The Hospital this morning for a blood work exam. Went in the 4th floor having a minor surgery at the Surgery and did not return until 3:00 in the afternoon. Nurses were slow to answer my questions. Was told I had to wait over an hour. Came in 5:30, was greeted by receptionist asking me questions. She brought my younger sister to lie on the bed and wait 20 minutes for the results to come in. Came in for 20 minute test. All with no nurse on the 12th floor. Took 20 minutes to go to the lab and had her results done by 3:30. Dont know why there were no nurses. I called the lab"
Positief,"Great clinicians and nurses. I worked as a nurse floor floorin at a major hospitals in hospitals in PA, CT, AF and RN's. I came to the hospital for cardiac surgery. Nurses had 2 jobs: RN who got the cardiac diagnosis, and Erectile transplantation. After getting discharged, the Erectile was reorganized into a 3 job: cardiology and radiology. I stayed over from my other job as a cardiology analyst at Aetna until I was moved into other locations. During this move from Aetna to CGM in 2024 I moved back to that area and served as a radiology floorin at that facility in 2024. From 2024 until my discharge I was the Erectile and vascular surgeon"
Positief,Great clinicians and nurses. Very helpful with regards to their time when they needed me most! Awesome facility for neurosurgery. Went here to work in November 2024. Only problem was my EEG was abnormally low. Nurse who arrived was very good but not very helpful. Had to be replaced by someone else. I had MRIs but they didn’t move me. Disappointed not here because of services but because of staff - lackadaisical and overly patient.
Negatief,In general the service is good. The ER is terrible. Nurses aren't nice or helpful. There are probably a few that aren't impressed with how smoothly the whole operation is going. And don’t star the hospital because I think it’s a bad idea. The quality of care is also far from average.
Positief,"In general the service was very good. The transport people were friendly, kind, helpful, and compassionate. Had an appointment in 2-3 minutes and an errand was made in the pre-disaster area around 10:00pm. After that, no food, no drink and no snacks left. Very disorganized and disorganized. And then there was the Parking Lot issue. The parking lot wasn’t very fast, some people were overindulging and waited over an hour for it to be fixed."
Positief,"In general the service is good. Not everything at a hospital is always smooth. During my stay in November I was transferred to a room with a chart view and dialysis results in hand. I was instructed that I would have to get a prescription for a drug that wouldn't be available until I switched providers. The pharmacy then made a scheduling change that made my medication available on the operating table without my knowledge. All in the hopes that I would get the necessary info before switching to another medication. Not to mention, the cardiology department never bothered to get the results from my CT scan or MRI until after I switched providers. I guess the point of the service is never to get information but to scare the patient back to keep coming back."
Positief,In general the service is good and people are friendly and helpful. I would say that the parking lot is better then anywhere else. There is a laundry area (behind the toilet) for restroom usage. The parking garage door cannot be unlocked with a pad. The restroom is free.
Positief,In general the service is very good. The only thing that is not very good is the quality of the information that you receive regarding your stay and whether or not it is timely. I am very disappointed with the wait time. After being seen by the doctor it took almost an hour (I guess there was enough time for snacks and drink to be had) and the room was very comfortable for most of the night. The only thing that was not very good about the experience was the poor signage.
Neutraal,"In general the service in this hospital is more or less good. A few of the nurses are rude and say things that are in order. Not to mention the fact that I need to get checked out in the evening so that I not only know what's up with me, but also what I'm going to have to do once I get here."
Positief,"If you are admitted to the hospital, you are in for a procedure that, if performed correctly, could save your life. The procedure is called a PET scan. People that are admitted to these hospitals are trained to spot potential exposure to chemicals including formaldehyde, formaldehyde hydrochloride and even formaldehyde-tetraprim. They will then place the patient on radiation therapy for hours or days to find out if the procedure is working. Once the patient is healthy enough to take the drug, he or she is discharged. This treatment is called preoperative medicine. It is something that can be arranged after a patient is discharged and has treatment scheduled for a future time. It is possible for a patient to experience negative results after being preform"
Positief,"If you are admitted to the hospital after being admitted to the hospital due to a heart condition, it’s likely due to severe dehydration. The hospital does not have time for fluids, nor food or drink options available during the visit to allow time for the patient to fully recover from the coma. While food options are available, patients are usually advised to keep a close eye on their fluid intake during the visit. The Hospital does not offer additional tests or fluids for testing. A cardiology student should be consulted after diagnosis if necessary."
Positief,"If you are admitted to this hospital, it’s your worst nightmare, because they’ll never deliver you your medical results. They’ll never even bother to check in your room that morning to see whether you have fluids in your system. The nurses don’t even bother to take notes in your room, never even call. And the pharmacy doesn’t even bother to even bother to bring you any medications. My guess is that they aren’t very bright and might well be in better shape than this hospital at that."
Negatief,If you are admitted to the hospital it’s probably the worst thing that can happen to you. They discharge you without discharge papers or a prescription when you call and don’t answer questions. Don’t go to the pharmacy without being checked out when you are supposed to have it delivered. And don’t go to a pharmacy without waiting 24 hours for it to be shipped. They forget to deliver the medication they had ordered. I know what they are doing.
Negatief,"If you are admitted to this hospital, it’s probably the worst thing that can happen to you. They treat you like crap! They forget to do their rounds for medication and instead of doing their rounds, they keep leaving notes all over the place that say, 'I have no idea what's wrong and I need to see a doctor.' I told my mother while there that was not true and the doctor never came back. At any rate, I don’t think the facility is qualified to deal with such an irresponsible patient."
Positief,"If you are admitted to the hospital, each time you’re told you there is nothing wrong with you, you are immediately accused of epilepsy or of taking medication that is not supposed to treat it.’solution being that there is a website that provides information on safe, effective painkillers and how to get started. Not only are they great, but they also serve as a great way of showing that you can actually get started without medication. And this gets talked about a lot and gets ignored. People think they are getting away with it, but most of the time they are actually trying to help you. Patients are treated like crap, and the only way anyone can know that they are doing their jobs is through bad service is if they"
Negatief,A family member was admitted and was discharged from the hospital after being seen by the cardiac practitioner at 3:00 PM. The cardiac practitioner advised that the family member had been discharged due to a cardiac abnormality and did not possess vital vital vital services nor had there been any tests to be made available on his behalf. The cardiac practitioner instructed him to notify the Health Sciences Committee and submit a report by the evening of the discharge. He did not deliver the report until 5:00 PM. The Health Sciences Committee decided to proceed. The father was discharged without cause on 20 November 2024.
Positief,A family member was admitted to the hospital today evening for a stomach pain related to a surgery.’s surgery.The care team at the hospital were great!!! It’s been almost a week since our last visit and we still don’t know what will be next for our friend!’s surgery.’s recovery!’s going great! Stay tuned for more news tomorrow!’s Surgery!!
Positief,"A family member was discharged from a hospital due to a chest pain sustained in a fall while trying to save a friend, despite the family agreeing he was in good health."
Positief,"A family member was transferred to a facility for post surgery care. I had been admitted to the hospital as a child and while in this state prior service with the hospital’s child labor facility (CPOL)’s personnel performed an in discharging discharge on August 24, 2024. After receiving a discharge form for that purpose, the hospital transferred my family member to the Child Protective Services (CPS) team. During their visit, CPS and our labor attorney requested an autopsy. During the autopsy, CPS agreed to my physical and mental health not be transferred to CPS. During our follow up visit, we agreed during the course of the follow up that we would not be trying to transfer someone else's physical and mental health to CPS."
Negatief,A family member was admitted to the hospital with pneumonia. The staff at The Hospital were absolutely horrible!! They left us in the dark regarding why we needed antibiotics and waited over a week after starting the procedure to get an idea of what was really going on. Then charged us with an 'already admitted' discharge once we admitted that we were infected!!! The hospital was so off on getting us know that they didn't bother to even bother to check us out until they called!! The staff here is terrible’t Aiken. They should be ashamed of themselves!!!!!
Positief,"A family member was treated and discharged from the hospital in just over a week. I fully expect this to be a major debacle regarding the care received within the medical establishment. Hospital administrators and staff must absolutely and unequivocally discharge this family member with prejudice and severing diplomatic immunity.’s member was trained and trained as a nurse practitioner and as such is subject to disciplinary action by the health department. The medical staff at this hospital are completely uninterested in the medical student.’s care and are trying to get her into some of the more prestigious hospitals across the country. Hospital administrators seem to think that the medical care they receive is a'special' issue, which in my experience is the case. Hospital administrators seem to forget that they are responsible"
Negatief,"I have mixed feelings about the process. I had my 3rd surgery in May 2013, and my surgery last month was the worst since I started getting better after getting a 2nd hip replacement a few months ago. Surgery was pretty challenging and involved, but the nurses and doctors were not friendly and there was never any tension in the 4th grade physical therapist department."
Neutraal,"I have mixed feelings about my experience here at The Hospital after being discharged from the hospital. I was transferred into a nursing position and taken to the operating room 2 hours after my discharge in the morning. I was advised it would take 2 hours and 45 minutes for my IV to be inserted. Not one bell rang, not two were called. A nurse came in the room at 1:30 and informed me there was nothing in the work schedule. Later that night, a nurse came in the room at 2:00:00 for a pre-surgery IV line checked out. I didn’t know she was in the operating room at this time. Later that night — after being informed by a nurse that the infusions weren’t"
Positief,"I have mixed feelings about my experience here at the hospital recently, with my family members diagnosed recently. I started taking medicine about a month ago due to kidney failure after going into surgery and experiencing a seizure a few weeks ago. While I appreciate that I was able to receive proper care and surgery at once, there have been issues with discharge paperwork due to unexpected discharge status changes at this time. The medical team has been extremely helpful. During my stay, I was able to get more detailed instructions regarding my care and surgery and the specific testing methodology being carried out. I appreciate a quicker process and more time, but until both parties can be assured the results for the individual tests are available, I'll be patient with that status quo. As far as my"
Positief,"I have mixed feelings about this hospital. The nurse I spoke to seemed satisfied she knew what was coming. Hospital staff seemed to run amok. Nurses I talked to seemed happy to be there. As time went on I came to realize that I had to have bloodwork done at some point in the future! I realize that some hospitals ask for a waiver before they can issue a paper recommendation. They can't just say,""I would like to see this done before surgery…"" The medical staff then goes on about how great the surgery will be and how much work will be available. After a few minutes of disorganized talk some of the younger nurses I spoke to seemed to be impressed. I realize that this is a bad sign for The hospital"
Positief,I have mixed feelings regarding my experience at The hospital. I had a wonderful OB/GYN there’ll’t happy hour and there was a wait time of over 20 minutes. I got seated in the front row about 3 rows behind him. From there my OBGYN started asking questions and started getting phone calls. I kept asking for more information which he kept saying wasn’t necessary and kept saying keep asking. It went on for 5+ minutes which ended up not being necessary at all. Then the OBGYN started asking questions which I kept telling her I don’t need to know and the wait time was almost 20 minutes. Then the waiting room door was completely open. They started removing the IV line and
Positief,"I have mixed feelings regarding discharge and recovery. The nurses I have are very helpful, helpful, and helpful. The only thing that can completely stop a discharge is someone who doesn’t care."
Positief,"The fact that I'm able to follow up is extraordinary. My case manager gave me an IV drip in the hallway and I was advised it wasn't necessary because I was feeling discharged at the time. They called and said I had to come clean. And since I haven't been seen in a while, they asked for my debit card number. I have to wait over an hour. When I get there, I'll update this post as needed. Good job everyone at The Hospital for the journey."
