Sentiment,Review
Positief,"Tomb Raider was one of the first games I completed and it was tough. Really challenging throughout and educational, one of the most intriguing and fun games to pass while shooting at random things and at Dinosaurs and Bears and other animals, really great!"
Positief,"Brought this game for myself, it brought back memories when I was 6 playing this all summer long. Game came as described and fast also."
Positief,"It's great to play if you have nothing to do well anyaway. The level's are so cool it's get's better each time you go to a new level. Each level have something you must do before you go on. There are alot of little places that you can fine little small heath pack's get those you will need it because there is always someone trying to stop you and kill you O, if you fine anything useful get that too.Sometimes the informate is right there in your face you just got to look that's all.This was my only game that I own for my playstation. That the time I did't know if I sould play it or leave it alone will I play it and you know what, I like it for once a woman is doing the thing and I said it's about time, do you know what I mean??Well go have fun I did. Take your time and do it right I did and I got good at."
Positief,"Ive had Tomb raider since July and this game is off the meters!! When I first played it, I was frustrated with the controls, but once u learn them, this game is the best!!! The worlds are long and puzzling, but its never too hard to finish. The action and suspense make u feel like its a movie. I reccomend this to anybody who likes action or 007 fans like me. You WILL love it, trust me."
Positief,"I absolutely love Tomb Raider. It is definitely my favorite game of all time. It has everything you need to make a wonderfully fun game. There is action and adventure, thriller, problem solving, and an entertaining story line. I love the challenge of the problem solving. It isn't a game you can finish in a couple hours, but take a long time to get through all of the different puzzles. You definitely get your moneys worth with play time on this game. It will always keep you thinking. I couldn't ask for a better game."
Positief,"I didn't beat the game so I guess my opinion shouldn't count...but here it is:This game has GREAT historical value. Prince: Sands of Time, Soul Reaver, God of War and many others are based on some things that Tomb Raider made popular.Game would be perfect if save points were better placed. It would be best to have a save game option at any point but those were old times...What I disliked: I beat Mexico levels playing each one two to six hours. I got to St Francis' Folly level.Things started to look really tiresome: first, I spent too much energy beating pillar sub-level and didn't have spare medpack reaching ground floor. I restarted. I got enough energy by reaching ground but wasn't able to beat pool puzzle on top. Then I figured out that I should have gone to the ground WITHOUT USING SAVE CRYSTALS, open all puzzle doors (top level door is connected to ground switch) and then climb back up...which means another level restart.Maybe this game is for hardcore fans, but I am not one of them...I got frustrated enough to quit."
Positief,"I had to go back and play this game after playing (and loving) Tomb Raider Anniversary. Playing Anniversary and then going back to the original really makes you appreciate just how awesome this game was. The level design was just amazing with all the different areas you get to explore. I haven't played the original since it first came out so I didn't realize just how much Crystal Dynamics took from this game. They took a lot. Some of the level designs are almost identical. The biggest difference between the old and the new is the difficulty. Anniversary is way easier. But not because the puzzles or enemies are easier. It's because of the controls. Back in Tomb Raider 1, the controls were pretty terrible. But what do you expect from a game breaking new ground in the world of 3D? So I'll over look it and give it a 5 out of 5."
Positief,"I haven't played Tomb Raider 1 in a long time but a month or so ago I found it at a used cd store and bought it. I just finished the game and am still thrilled at how exciting and tough this game still is. The plot is interesting enough for you to continue caring for the story and Lara Croft makes a fun character to use to get to your next destination. She is strong, knows how to carry her weapons, jump great heights and is truly fearless when it comes to dinosaurs, bad guys and even messed up creatures she meets up with in the end. You have to constantly be kept on your toes throughout the game and the settings themselves are yes very old compared to nowadays improvements but for back then were well done and even nowadays not bad at least to me. This game is a fun challenge and I recommend it to anyone interested in adventure games for Lara will take you on great journeys in this game. My favorite is where she is facing a Sphinx- like statue- now that was a fun level.Tomb Raider is one of the greatest storylines ever created and that is why it is so popular even nowadays. The older stuff is better though, aka like 1- 4 of the Tomb Raider series is the best to me- everything after 4 seems to have gone downhill. Angel of Darkness honestly I couldn't even finish it was so bad. So take my advice and try out the older version of Tomb Raiders first, they are much better and more exciting."
Negatief,"This is the best game I have yet to play.  It took me six months to finally defeat,figure out and fight my way to the end of this game.  This game was like a very suspenseful movie that I was controlling. Many times in the game I was actually sweating from fear. You don,t know what,s waiting for you around each corner, waiting to jump out at you and scare the crap out of you. Even my family and onlookers were startled or to afraid to play this game because of the  realism captured in enormous worlds and creepy CD sounds."
Positief,If you are a fan of TR you're gonna love to have this one in your collection!! The graphics are better though on the pc version...
Positief,The story line for both the orginal Tomb Raider and Tomb Raider Anniversary are the same. I would consider the old Tomb raider is more harder then the new Tomb Raider Anniversary. If you like better graphics and such get Tomb Raider Anniversary. If you like harder challenge get the old version. Either one is both good on game play.
Negatief,"The first installment in the series, turned many heads and imaginations of many.  A good flick if you're bored and looking for an adnventure.  Can tend to be frustrating."
Positief,This takes back memories when I first played Tomb Raider.  It's both chalenging and fun.  Its remake is just added stuff and newly improved stages.
Positief,I enjoy the shows and PPVs. this one is a great one to get if you like wwf wrestling .
Positief,This wwf game sucks...Boring...Graphics are alright...It was just plain awful EVEN FOR IT'S TIME!UGH this game was slo[...] get this game..GET NO MERCY!  BEST WWF GAME EVER!...This game was very dull and boring...If I could give it a zero I would...THIS GAME FLAT OUT SUCKS!good thing I Baught this for a 2 bucks....But still that was a waste...Later
Positief,"Use to play this as a kid and when I played it, it brought back all kinds of memories from my childhood. Definitely a game to have if you are or were a fan of wrestling."
Positief,"I played this game a lot when I was little. It was always fun and I enjoyed it. The music in the background, the colors, the graphics; its all great. The coolest thing is that this game is one of a kind, and it is really a good one to add to any Nintendo 64 collection. Gameplay is easy and overall a really awesome game!"
Positief,"This wasn't widely released in America though those who have played it swear by it as being just as fun as Mario Kart 64. I agree with this comparison. However this has some fun twists that Mario Kart 64 lacks. One such twist is that laps occur when you get to the bottom of the hill and jump back on the lift. This can cause for some HILARIOUS chaos! If two racers have a good lead on opponents but are trying to bump each other out of the way to jump on the next lift chair, it can give other people a chance to catch up and possibly sneak onto a chair first if their opponents knocked each other over. I love this dynamic! Because it makes it more than just your average Mario Kart racing clone.Other features include the ability to buy new boards and perform aerial trick to earn extra cash. Money earned during a race can also be used to ""buy"" weapon items encased in boxes littered throughout a course. I also ought to mention the music; it's wonderful!!! It features bubbley techno music reminiscent of dance/pop groups like Aqua. You'll dig the energy the music provides.If you are a fan of Mario Kart 64 style crossfires, I think you'll find this is a unique addition to your N64 collection."
Positief,"Snowboarding games are a dime a dozen these days, so it's nice when a good one comes along. Although it's rare to see a snowboarding game play out like Mario Kart, it makes for a really fun game. You play as one of 6 grade school children, collect items and weapons, knock off enemies with these items and weapons, do tricks, and get money while trying to win the race. Even though the childish characters may intimidate many who see this game, this still is a great game. The game looks pretty nice for N64 standards, the controls are tight, the sounds are good and the music is very catchy. This game also uses great ideas, such as saving money to upgrade your snowboard or playing on really wacky (but really enjoyable) courses. In fact, some of the courses have no snow on them! But that's the fun of this game: getting to snowboard down unimaginable terrain, while at the same time, hitting your opponents with pie-pans, bombs, rocks and other items. It releases some kind of childhood glee deep in your brain that I just can't explain. But it's not all fun and games though. There are some problems. First, is the game's image. Many are really going to be turned off by the childish nature of this game, though I liked it so much, I didn't care. The biggest problem is that you need a Conroller Pak to save your data. The real gripes here is that there is no battery backed memory option along with the Controller Pak use and since the game requires 121 of the 123 pages in the Controller Pak, you'll need to spend more money getting more Controller Paks if you have other games that require it also (Mystical Ninja starring Goemon, Rugrats In Paris) or games where you want to save data for safe keeping (Wave Race 64, Perfect Dark). But even with these issues, the game is still really fun and worth playing. If you like it and still want more, try its sequel, Snowboard Kids 2. But try the original first to see if you like the style of play. I'll bet dollars to donuts that you'll enjoy it, though. Great Job, Atlus."
Positief,I liked all of the tricks you can play being a kid. I like being a kid rather than an adult sometimes. The boards look cool.
Positief,"If you like Mario Kart 64, then you will absolutely love this game! Its sort of a rendition of Mario Kart 64, but instead of riding karts, your riding snowboards. Now in my biased opinion, I love snowboarding games, and this one was a classic among my friends and me.I recently played it again and noticed several pros and cons that made it such a good game. It had hilarious sound effects, great controls, a few varieties of boards to chose from, and solid looking graphics. It is also fun to get power ups and shoot down your friends to get in the lead. What's really cool about this game is the chair lift at the end of the run. To get back to the top of the mountain you have to go up a chairlift, but the chaos that happens to be the first person to ride the chairlift is hilarious. The only thing that turns people off from the game is that there are only four riders to choose from, and they're all little kids. In other games like Mario Kart, there is more characters to chose from, but the character choices are only a minor con. It also has an incredibly babyish look towards it that can be a slight turn off for older kids.  But once you can ""read past its cover"" the game can be so much fun to play with friends and family. It is almost nothing like the immature style the game gives off.Overall, I rate this game a solid 4.5 out of 5 because it is fun and exciting, and in my opinion, better than Mario Kart 64."
Positief,"Getting this game would be a waste of time and money.  For halfthe price of this I'd rather get a game that offers better graphics,better realism, and better everything.  If you haven't already guessed it's Red Alert.  Even though it looks pretty good, after about a week you won't want to play it anymore.  With Red Alert I continually go back to try just one more strategy... I think they just sat down and set a deadline for this game and the guys making it waited until the last week to do it.  Right now all you need to do is type in the search box up there &quot;Red Alert&quot; and buy that game... You will have a way better game and not spend as much."
Positief,"I have to admit something, I love the way this game looks!  It is spectacular in the graphics sense, but the story just left me out to dry.  The orginal command and conquer storyline was way better.  The GDI missions  are a joke in this game and I have to say it...NOD RULEZ!  The NOD missions  are very fun to look at and play especially the evil HAL computer that  talks to you in the cool voice.  The game play units are completely  unbalanced!  On GDI side, all you have to do is amass a huge army of Tank  Mechs and you can destroy any base no matter how fortified it is.  On the  NOD side, amass a huge army of 30 mobile artillery and nobody can stand in  your way.  The game is worth buying to see how it looks, but the gameplay  is horrible and some of the missions are close to impossible which may  frustrate some novice players.  Ok Westwood you have provided the  interface, now quit slacking and give us a good story!"
Positief,Tiberian sun is an example of how a real time game should be.  Great campains where you can be either Nod or GDI.  This game also has great skrimishes.  Where you can play the computer on a diffrent level of  difficulty and can play anwhere from 1-7 enimies.  With alot of diffrent  units and buildings this game is not to be missed.
Positief,"This was the first C&amp;C game I ever purchased. I got this game when I wasn't playing much else apart from EVERQUEST, upon a friends recommendation. I wasn't to familiar with the C&amp;C franchise of RTS games from Westwood. Now I am a fan of the series.If you don't know, TIBERIAN SUN is a RTS about two military forces at odds with one another. The evil NOD, that wants to rule the world, while the honorable GDI wants to protect the world. The single player missions are on two discs. One is GDI and the other disc is the NOD single player missions. Both are quite fun and it helps you to learn the gameplay. I can't say I liked the full-motion-video sequences, but they are quite funny in an unintentional way!The online multiplayer is where the real fun of TIBERIAN SUN is at! There just is no way to describe winning a long 2 hour match online and not getting booted off!This is a good value for the money. It may not be as great as AGE OF EMPIRES or STARCRAFT, but TIBERIAN SUN is fun nonetheless. Enjoy!"
Positief,"Loved it!!! One of the best games in this genre. Good story, and even has the guy from the first Terminator who protects the woman (can't think of his name) as one of the main actors in the cutscenes, and James Earl Jones. High production values.  The game play is top notch."
Negatief,"Unless you intend to cheat and mod the game don't waste your money.Uneven gameplay,and few options plague this game,it is also way too short even at this reduced price.Spend your money on a game,just not this one.Hope this helps,I hate to have games collecting dust,but this is one of those and I own about 50 recent games so I know what's what."
Positief,"I am writing this review from what i thought of it before red alert 2 came out.  this is a great game with a pretty good story line, though it lacks graphics.  Westwood online (the multiplayer sever) is also very good.  if your lookign to buy a good RTS i recomend red alert 2, but if you don't want to spend the money on RA@ this is still a great game."
Positief,I thought Red Alert was a pretty fun game. This was just a clone of red alert though. The people that make C&amp;C need to come up with some more ideas. All the C&amp;C games are exactly the same. I didn't like Red Alert to start with so Tiberian Sun has to be worse.
Negatief,"All right, the graphics are nice and the terrain damage is something new, but that doesn't make up for the gameplay, which could be summed up in one word:SLOW.Skirmishes take a real long time to get going; I mean, at least a half an hour before you can get a sizeable force. And then what do you find yourself doing? Protecting your base with them, and attacking with missle launches. I'm dead serious, the only way to attack is with missle launches. To attack with your men (Especially tanks) takes like ten minutes to even get to the enemy base!That being said, the multiplayer is a total waste of time. If the person your playing saves you the trouble of teching and attacks you early on with engineers, consider yourself lucky. Don't get caught up in a 3 hour game that is just about to be resolved, when you or your opponent loses his/her connection. And don't consider engineering a cheap way to attack, it's the only way anyone attacks...THe campaign is allright I guess, if you can stand the poor gameplay to get from cutscene to cutscene (Which aren't as good as Red Alerts were)..... Come on, you can't tell me NOD doesn't have a huge advantage over GDI. They do.Let's hope Kane bites the dust soon, before the C&amp;C series turns as twisted as &quot;The Forgotten&quot;."
Positief,"Unfortunately this game is just a hodge-podge of elements from the other games.  There are some interesting new units, and I did enjoy the much larger maps.  My biggest complaint is that it is so short.  You are just getting to use some of the more advanced units and the game is over.  You never get the big final battle like at the end of the last two incarnations.  This is by far the shortest game of the bunch.  I finished each side's campaign over the course of three nights, about 9-12 hours of game play."
Positief,"Well, it seems that those idiots who gave TS a low rating was because they  thought TS reused Red Alerts units. That is completely wrong . TS is set in  a futuristic world with advanced units. Red Alert was a PREQUEL to the  original C&amp;C and was set throughout the Cold War. TS does not use  standard tanks and the new units were made as it would have been seen in  the year TS took place which was 2030. This is especially true with GDI and  there titans, disruptors, firestrom defense, rpg towers, MMK II and a whole  lot more. Nod has has the cyborgs, underground units, and and the banshee  aircraft etc. Now, are these the same units from RA, i dont think so.  Westwood retained a couple of units from the original C&amp;C such as the  devil's tougue and light tank but they upgraded the functions of these  units to please gamers. Nothing from this game was copied from RA- trust  me. As for Starcraft some say its better than TS and some say it isnt. I  personally hate that game. Its way more complex to understand than TS  simple interface, no deformidable terrain, you have to RIGHT CLICK to  deselect units (very awkward), structures take extremely long to build - as  well as units, those same structures look like they have legs(terran  barracks and engineering bay). I also have no idea what the storyline is  about (no real actors - jus  bad FMVs).I could name a whole lot more but it  would take up too much space in this review. The only single thing i like  is the marine responses which give u a good laugh now and then but it still  gets repetitive after a while which is common in almost all RTS games.  Sure, Starcraft is an original game with new features that pleases people  just like the old C&amp;C. some people ask for too much in a sequel and  when they find what they havent been looking for, they disgrace the game.  We'll see what sequel is in store for Starcraft but for now, if youre a  serious fan of C&amp;C's then pick up a copy of TS- you'll find an  intersting game with a whole bunch of new features including some old time  favs that would have remembered."
Positief,"Okay I admit it, the two main reasons I bought this game are James Earl  Jones and Michael Biehn, whom I believe are bloody great. However, the game  in itself is lots of fun. I'm making my way through the GDI games at the  moment, and having a good time!"
Positief,"This is this is the first strategy game I have ever liked that I played, so maybe I'm partial to it ... but I love it!  I don't understand why some  people are so crushed when their &quot;favorite&quot; game series puts out  a bad game.  It's not that big of a deal.  For all you Red Alert buffs, Red  Alert 2 will be out soon so chill out for a minute.  There are a ton of  different strategies to play this game with so it becomes extremely  addictive.  Once you get the basics down ... the sky is pretty much the  limit on strategies you can use so this adds replay value to the game.  It  will definitely keep you busy until the next installment by Westwood.  The  online play is great and easy to use.  I haven't even played the single  player game because I just can't get enough of the online play.  So unlike  the other people who are saying they hate it (but they probably still play  it often), I like it an awful lot."
Positief,"This pretty good, it has a good story, great in-game movies and adequate gameplay. However most of the marketing for this game has centered around it being a sequel to Red Alert. This is simply not true. The two games have  almost nothing in common and Red Alert is a far better game. In saying this  I mean that Tiberian Sun takes a huge step BACKWARDS in terms of gameplay  from Red Alert. Gone are the ships and air planes to be replaced by boring  helicopters and cheap &quot;hover units&quot;.However this game is  not a total waste it has a very good storyline and execellent cinematics,  featuring performances by several Hollywood stars (well maybe not stars but  close enough). The graphics are pretty good but other games have done  better.Sure it's a classic and if you really like the series go  ahead and buy it. But if you want the true best strategy game of 1999, go  and check out Homeworld it's a far better game."
Positief,"When I first got the game, it was &quot;Wow&quot;, thinking it would be the best.  I have to admit, it is better than some games I have already played, but it just didn't have the zing of the other C&amp;C games.The computer stinks.  I could beat them playing as GDI(good guys), which is hard because NOD(bad guys) has all the best vehicles, units, and structures.  I love the Missile Silo.  Talk about blitzcrieg on your opponent!!  If you want to have about a 65% chance of winning, stick with NOD.I wouldn't recommend the missions, because they are all too easy or all too hard.  I stick to skirmish and internet games myself.I might venture to say that it is worth an inexpencive look.  Maybe even borrowing it from a friend.All-in-all, I would have to say that the graphics are superb, stories are bad,  sound is so-so, and gameplay is dependant on which side you choose(NOD being better)."
Positief,"Final Fantasy 7 is the best FF I have yet to play.  I have played 8 and 9 also, but 7 has the best music, battle system, and junctioning system of all of them (not to mention the greatest story-line in the history of everything!).  Besides a couple of translation errors, this game is perfect.  I was introduced to Final Fantasy 7, 3 years ago, and I still do not know many things about it. So if your looking for a long challenge ahead of you, but not a challenge so hard that it sucks the fun out of it, you should buy this game, and before they stop selling it."
Positief,"I have always been a FF fan ever since 2 was out. I've been loving it ever since and was glad that i played this. Let me tell you about the game:As you have probably found out from other reviews, it is about a rebel orginization named AVALANCHE who is saving the planet from Shinra Inc., who is polluting the Earth. One of these members is a man named Cloud, a 21 year old guy who was in a orginazation called Soldier, which is the army of Shinra. Possibly the greatest plot and climax I've ever seen. Great battles, they proved to be a challenge. Cloud, Sid, and Red 13 are my favorite charecters. Also some of the best movies in a game that i've seen for a long time. Espeically the 11 minute ending. Man that was good. ENJOY!"
Positief,"In this world, nothing is as it seems.  No one is who they say they are, and surprises lurk around every corner.  This is a wonderful game, with a rich story, great side quests, and great animation.  The evil Shin-Ra corporation has been mining Mako, an energy source that is the lifeforce of the Earth itself.  Avalanche is an underground resistance group headed by Barret, a man who's arm was lost in an explosion at a Mako refinery.  Cloud is a mercenary who used to work for SOLDIER, Shin-Ra's private army.  Sephiroth is a great warrior for SOLDIER, who has been lost for many years.  Now, Cloud is working with Avalanche, and Sephiroth has resurfaced, but he is now an insane, powerhungry man with a desire to use Black Materia to summon a meteor to destroy the world.  Materia are energy sources used in weapons to add skills to the user.  This game has a great story and a great battle engine, where you can customize 9 different characters with different materia.  This is a long game, but it is legendary."
Positief,"Final Fantasy 7 is yet another gold brick in the shimmering castle of Squaresofts frequent triumphs. You will fall in love with the characters, you'll wish you could jump right into the world. The game's events are structured very well(except for the ever-present ""level up before the final boss"" stage of the game). The graphics are wonderful in their own right. It's just as deep and enthralling as any Final Fantasy should be.But, to be honest, it's a hassle to bother with the PC version. It's best to get a playstation and play it that way. FF7's system requirements are strict and tend to make the game look and run worse than on the Playstation even if you have a good computer. And keyboard control is no fun at all(ironically, I used a gamepad that resembles the PS controller). And otherwise, this is a striaght port so you're not missing anything if you go for the PS version. But, if you refuse to/can't buy a playstation, this version is better than nothing and you certainly won't want to miss out."
Positief,"FF 7 has always been my favorite game in the whole world, in fact, it is my whole world.  I play it everyday, but I was always sad, because I had to leave the playstation to go on the internet to read about and discuss FF 7.  But not anymore!  Now, FF 7 is out on the PC, and you have to buy it at any cost, so that you can laugh and cry and live the greatest experience of all time, the experience that is Final Fantasy 7, on your computer!  Just thinking about it is making me tear up a little.  I promise, you will not be disappointed.  The stunning, gut-wrenching visuals, the passionate, heart-wrenching storyline, the exciting, ball-wrenching combat system, the absolutely awe-inspiring characters...nothing could be more perfect.  You have not lived if you have not played this game."
Positief,"This RPG is a blast to play!  The graphics and battle system will blow you away when you first play it!  There's even a tutorial, so you can get in the game quicker!  As for the storyline, excellent!  The storyline goes all over the place, but that's what fun about it!  The game itself is also long and entertaining.  It took me 73 hours to finish, side-quests and all.  You even get an amusement park filled with games and wonderful items to help you on your quest.  Get this game!!!  It will get you hoooked on hours to come!!!"
Positief,"I've never played the Playstation version of this game and this was my  first time playing any sort of Final Fantasy game.  I originally purchased  it to watch the computer animation but quickly fell in love with the world,  the characters, and the dozens of things to do.You start off playing  Cloud (or whatever you decide to name him) and are an ex-soldier now  fighting for a group called Avalanche who want to shut down a company  called Shinra because they're using Mako energy to power the city.  Mako  energy is the life energy of every living thing on the planet and once its  used up the planet will die.  From there you're quickly plunged into a  story about love, betrayal, duty, and saving the world.I easily got 40+  hours of gameplay and the story blew me away.  Every time yu think you know  what's going on another clue pops up and blows everything else away.  There's an even balance between combat and actual RPG where you talk to  folks in towns.This game also has great replayibility with dozens of  sub-quests and side games to keep you busy.  Can you raise a gold chocobo?  Can you defeat all three weapons?  Can you find all the mega-elixers?  Can  you gain the secret characters?  Can you find everyone's super technique  and ultimate weapons?The story was amazingly detailed, the characters  were all unique, and the game pulled no punches.  I highly reccomend it."
Positief,"The game works well on you computer.  I downloaded it from SqaureEnix and love it. I could not download this copy, however since I have Windows 8 and could not find any type of patch for the midi files.  Someone of better computer experience may be able to do it."
Neutraal,"this game is awesome,but see my playstation reveiw for results."
Positief,It is a fun game the first time around and it still is; having some problems with the movies running on my computer.Ronna C.
Positief,"This Final Fantasy 7 is one of the most influenced games of all time. The fan bases for this one game blows out all FF fan base out of the water. Never has any other FF game seen such an influenced with multiple related games/story characters found in different games. Multiple Movies. Toys, cards, etc based on this game.  Why was that all necessary for this one game?It's just that DAMN AWESOME! This game has everything! Story, characters, battle system, music, humor and more! If it didn't why else did this game influenced so many other things that followed it after? Because it was just damn awesome!You can play this game over and over before getting tried of it, but you will keep it in your hearts forever. The amazing game play, the amazing characters, and amazing graphics. (Back in those days.)They just can't make anything that even comes close to what they did back then. I wish they did, but they can't! It was just too well done! lol"
Positief,"An interesting aspect of the Final Fantasy series was that all of the games were essentially an experiment. The first game was the ultimate experiment: will this game succeed or will Square go under? But each game was a stage in development.FF- Choosing party, and character sprites in battle(Before that, the Dragon Warrior games had battle head-on)FFII- wound-developable characters(Romancing SaGa later employed this, when you survive near death your hp goes up, when you fight alot attack goes up, etc.)FF3J- simple job system (completely changes characters, no permanent skills)FF4- Changing characters (a dark knight becomes a paladin)FFV- Advanced job system (level up with one of the non-command skills to default class, and you permanently learn it, for instance the run skill you can learn from the thief, and then de-equip it)FFVI- basic GF system (mainly just boosts skills)FF7- basic weapon systemFF8- GF systemFF9- I heard it had some sort of advanced weapon system where different weapons learn different magic, never bought the gameLikewise, the plot in each was experimental. They fiddled around with the crystal concept in FF1, FF3J, FF4, FFV.  They had ruthless kings, dark overlords, and the occasional malicious squid. But the most intense game I have played so far was Final Fantasy 7. Why? Well, when halfway through the game your character doesn't even know who he is anymore, it is pretty interesting.  Not to mention you have combos to build, chocobos to raise and race (never was good at this), and some pretty weird items to collect (I mean honestly, what other game has you give some girl digestant in exchange for perfume and a dress for your male character to wear)."
Positief,"Words really can describe how wonderful this game is. The first thing you will notice is the incredible graphics (note: a 3D card is not required!.) Everything is drawn in great detail right down to character traits and facial expressions (who would have thought a fleshless person would be so good with expressions.) The story is also very entertaining and added with the graphics, it makes this a very absorbing adventure. This is one of the few games that I can't say anything negative about. This is a must have!"
Positief,"Grim Fandango will definitally be enjoyed by fans of film noir and mexican mythology. I'd give it a 4 and a half if i could. The graphics have their flaws and the game runs choppy on systems not far ahead of the system requirements. Some of the puzzles are utterly impossible to figure out without incredible luck or the aid of a stradegy guide but the game is truly astonishing. You follow the character Manny Calavera, a travel agent for the dead, guiding souls to their final resting place in the best way possible. For some reason, Manny is denied any premium clients. Whos behind all this? Find out over a 4 year journey from the dusty streets of El Marrow, to the edge of the world and back again. Absolutely beautiful backgrounds and film noir-ish music immerse you in the atmosphere. Clever interface and variable controls are great. A very involving game. Not too long not too short. Humor and wit are weaved through every scene. In conclusion, film noir style, surreal visuals, toe tapping and ensuing music, gripping story, charming characters, and challenging puzzles will intrigue all game fans."
Positief,"I had problems with it at first - crashing but then i installed the patch that i downloaded and it worked great. The game did remind me a lot of the Monkey Island series. Although monkey Island i'd say had the best music. Grim had ok music. Game was funny and at the end i wanted more- i finished it too fast (i shouldn't have used those cheats). Really recommended, I wish there was a part II."
Positief,"This was truly one of the best games I have played in a long time. It has challenging puzzles that may at times seem impossible but the solution is often right before your eyes. Based upon the Mexican Day of the Dead it  gives the player a little bit of background while keeping them entertained.  Great game, lots of P.I. cliches, mentally stimulating, and just plain FUN!"
Positief,"Not a whole lot to say except that as far as adventure games go, this is  the standard that all others should try to exceed.Outstanding voice  acting and scripting. Hilarious game without making fun of itself. Tough  but logical puzzles that will have you scratching your head. Beautiful and  ORIGINAL storyline, movie material right here.This is what adventure  gaming was fated for."
Positief,"I was very dubious when I started playing Grim Fandango.  An adventure game with polygons?  And the SCUMM menu interface system that was in every single past Lucasarts adventure game was gone?  But I gave it a try.  Thank  goodness I did.Grim Fandango is a story about Manny Calavera, a travel  agent for the souls of the dead.  He sells packages to the departed for  their four year journey to their just rewards, and if he sells enough he  can earn enough to make his own trip someday.Imagine the theme of  Casablanca with some mexican folklore and Mayan art thrown in for fun.  Add  big orange demons, hot rods, killer beavers, cat races, and the grim reaper  and you have Grim Fandango.The story is supurb and the voice acting was  top notch.  It's very difficult to do a dramatic yet humorous story, but  somehow this game pulls it off.  Grim Fandango could yank me to the brink  of tears one moment and cause me to almost bust a gut another.The things  that make a good adventure game are all there.  Logical puzzles that don't  cause your gameplay to come to a standstill until you solve them, good  acting, good animation, and good code!  If I were ever forced to reccomend  only on adventure game to someone, this would be it."
Positief,"This is without a doubt one of the best games ever made - adventure or otherwise. It is fun, amusing, original, colorful, and challenging without being annoying. The only games that came close to it may be the Monkey Island series or The Last Express. The game is beautifully designed, with unforgettable characters, amazing landscapes, and reminds me of being inside a really well-written movie. Sadly, LucasArts stopped making games like this, a loss for the world."
Positief,"the game's okay, although i don't think making the charactersin 3d was a very good idea, plus at some points game gets outrightboring,and all the main characters smoke...  although the game will crash sometimes, and it might get stuck, overall, the game is pretty much okay if you don't count crashes and how the characters act and look...  END"
Positief,"If they made more games like this, I'd be a pauper. Intelligent, funny, easy to use, easy to solve, and no bloody chess problems. It's also thought-provoking, gorgeous, well-written, and as believable as talking skeletons and elevator demons can make it. One of my favorites that I play over and over again. One caveat: At least one puzzle seems to be tied to processor speed, so if you have a fast machine you'll need to download a patch from the manufacturers' website. Well worth the trouble, though."
Positief,"This is the EPITOME of graphic adventures. No other game has even come close to GRIM FANTANGO when it comes to humor (of all shades and shapes), inventiveness, delicious irony, creative graphics and plain good-ol' FUN!!This is a 10-year old game mind you - yet, it retains its freshness as any true work of art. THIS IS HOW COMPUTER GAMES SHOULD HAVE BEEN - and not the pathetic cookie-cutter products of mega-corporations working in-tandem with GX-card companies...Your character (hilarious and lovable Manny Calavera) is already...dead when you start. In fact he has been dead for some time, stuck in limbo, trying to pay his way to a better afterlife by selling tickets to other souls on their way to paradise. Guess what: corruption is not limited just to this world. And where there is corruption, there is oppression; and where there is oppression, there is always a revolution brewing...Realizing he is being duped, Manny reluctantly joins the afterlife underground and takes us in a tour de force of one of the MOST BEAUTIFUL GAME EVER PRODUCED. Immersing noirish atmosphere, detailed art-deco settings, fast Bogartian dialogs - with a subtle ironic frosting.WARNING: There are known problems with today's faster processors. So, unless you have a really old system running Win98 you will need the WinXP PATCH (otherwise you will not get past the crane scene).WITH THE HIGHEST RECOMMENDATIONS!!!"
Positief,"I still remember when I first bought this game in the 90's and I still playthe game from time to time for both entertainment and nostalgia.  As with most of the pc games in the 90's there was no type commands but just the point and click with the mouse usually but still the humor and video cut scenes in the game were more than enough to keep you playing until the end.  The short story-plot was your character was a civil servant for the spiritual plane where the recently departed had to stop before making their final passage to eternal rest.  Your character for whatever reason had to work off a certain amount of time to clear his debt before going to the place of eternal rest as well.  The job was you worked to see how well the person who just died was in life meaning the more compassionate, and humane they were in life the faster to paradise they would get to meaning the usual ways to get to paradise depending on the person was bus, boat, car, and if very high on the morality meter the number nine train which would only take nine minutes for the person to get to paradise.  Of course there was more to the game and that is why it made it very entertaining to play.  The video graphics are of the 90's era so again if your used to playing recent pc games you might feel the graphics are sub par but don't let that dissuade you from this game.  The voice actors they got to do the characters were incredible both in their acting for their characters and their ability to bring the humor and excitement into the game itself.  I know while some think this doesn't have the fighting or the action of recent pc games but I still feel that it's one of the few classics that many people will still find very enjoyable to play both for themselves and children without worrying about to much violence of the game."
Positief,"If you liked Full Trottle and love LucasArts' games in general, you'll love this game. It's one of the funniest games I've ever played. The way all the charters talk hispanic is enough to me laugh out loud. Manny  Calavera is the most likeable anit-hero you'll ever have the pleasure to  control, in this fantastic Land of The Dead adventure game. Who said the  adventure games was dead. Grim Fandango proofs them all wrong..."
Positief,"Grim Fandango combines every element you look for in an adventure game in a fluent and involving fashion.  The plot, the comedy, the political intrigues, an occasional romance...  All right here!  One of the things I found most amusing was, whenever Manny (the main character)  manages to build his life (or is it death?) up again, you (the player)  takes over and manages to ruin it in a day!  (Whew, think I got enough  parenthesis in!)  If you enjoy an easy-going adventure game with a great  story to tell, this game's for you!"
